work_item_id,parent_work_item_id,kind,title,body,labels,sprint
75,5,task,TMJ-ETL-068 - Check: inconsistencias entre fontes (marcar INCONSISTENTE com evidencia),"*ID:* TMJ-ETL-068
*Sprint:* Sprint 2 — Reconciliacoes e inconsistencias entre fontes
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 2 — Reconciliacoes e inconsistencias entre fontes
**Épico:** Data Quality + Observabilidade

**Contexto:** A mesma metrica pode aparecer em mais de uma fonte. Divergencias precisam ser detectadas e registradas como INCONSISTENTE.
**Escopo:**
- Inclui: detector de divergencia e estrutura de registro de inconsistencias
- Exclui: reconciliacao automatica ou escolha de ""fonte vencedora"" sem regra

**Implementação (passos):**
- Definir `dq_inconsistency` (tabela/modelo) com: metric_key, values, sources, lineage_refs, severidade.
- Implementar `CrossSourceInconsistencyCheck` que compara metricas com a mesma chave (quando existir).
- Registrar evidencias e sugerir acao (ex.: revisar fonte A vs B).

**Critérios de aceite:**
- [ ] Inconsistencias sao registradas com metrica, valores conflitantes e evidencias
- [ ] Check nao inventa reconciliacao; apenas detecta e classifica
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/backend/app/models/dq_inconsistency.py`
- `npbb/backend/alembic/versions/`
- `npbb/etl/validate/checks_cross_source.py`

**Dependências:**
- TMJ-ETL-062
- TMJ-ETL-021

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-075
","tmj2025,etl,task,data-quality-observabilidade,sprint-2",Sprint 2
76,5,task,TMJ-ETL-069 - Render do relatorio de DQ (markdown/json) com INCONSISTENTE e evidencia,"*ID:* TMJ-ETL-069
*Sprint:* Sprint 2 — Reconciliacoes e inconsistencias entre fontes
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 2 — Reconciliacoes e inconsistencias entre fontes
**Épico:** Data Quality + Observabilidade

**Contexto:** O report generator precisa consumir um output padrao de DQ para inserir GAP/INCONSISTENTE no Word.
**Escopo:**
- Inclui: renderizador de relatorio DQ com evidencias (source + location + evidence_text)
- Exclui: geracao do Word em si

**Implementação (passos):**
- Implementar `render_dq_report(results) -> str` e `render_dq_report_json(results) -> dict`.
- Incluir sessoes: erros, warnings, inconsistencias, gaps por dataset.
- Garantir que cada item mostre `source_id` e `location` quando existir.

**Critérios de aceite:**
- [ ] Relatorio DQ inclui erros/warnings/inconsistencias com evidencia quando disponivel
- [ ] Saida e consumivel por uma secao do Word (strings curtas + lista)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/render_dq_report.py`
- `npbb/etl/validate/cli_dq.py`

**Dependências:**
- TMJ-ETL-068

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-076
","tmj2025,etl,task,data-quality-observabilidade,sprint-2",Sprint 2
77,5,task,"TMJ-ETL-070 - Testes: reconciliacao, percentuais e cross-source inconsistencies","*ID:* TMJ-ETL-070
*Sprint:* Sprint 2 — Reconciliacoes e inconsistencias entre fontes
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 2 — Reconciliacoes e inconsistencias entre fontes
**Épico:** Data Quality + Observabilidade

**Contexto:** Checks avancados precisam de testes para evitar falsos positivos e para garantir consistencia de severidade e evidencias.
**Escopo:**
- Inclui: testes unitarios para checks de reconciliacao/percentuais/cross-source e renderer DQ
- Exclui: testes de observabilidade (Sprint 3)

**Implementação (passos):**
- Criar fixtures de dados inconsistentes e consistentes para cada check.
- Validar que findings incluem severidade correta e referencias (session_id, metric_key).
- Testar que o renderer inclui evidencias e ordenacao padrao.

**Critérios de aceite:**
- [ ] Testes cobrem checks avancados e geracao do relatorio DQ
- [ ] Testes verificam conteudo minimo de evidencia (source_id + location quando aplicavel)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_dq_advanced_checks.py`
- `npbb/etl/validate/checks_cross_source.py`
- `npbb/etl/validate/render_dq_report.py`

**Dependências:**
- TMJ-ETL-069

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-077
","tmj2025,etl,task,data-quality-observabilidade,sprint-2",Sprint 2
78,5,task,"TMJ-ETL-071 - Views/queries de saude: status por source (latest run, linhas, falhas)","*ID:* TMJ-ETL-071
*Sprint:* Sprint 3 — Observabilidade e painel de saude
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 3 — Observabilidade e painel de saude
**Épico:** Data Quality + Observabilidade

**Contexto:** Operacao precisa saber rapidamente quais fontes estao quebradas, parciais ou desatualizadas.
**Escopo:**
- Inclui: consultas de saude por source e ingestion (status, contagens, erros)
- Exclui: UI/dash (somente API/queries)

**Implementação (passos):**
- Implementar queries agregadas (source -> latest run -> status).
- Adicionar contagens basicas por staging/canonical (linhas carregadas por ingestion_id).
- Definir output padrao para consumo por API e por relatorio DQ.

**Critérios de aceite:**
- [ ] Consultas retornam status e contagens por source de forma deterministica
- [ ] Saida permite identificar rapidamente fontes parciais e o motivo (notes)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/backend/app/services/etl_health_queries.py`
- `npbb/backend/app/models/etl_registry.py`

**Dependências:**
- TMJ-ETL-026
- TMJ-ETL-062

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-078
","tmj2025,etl,task,data-quality-observabilidade,sprint-3",Sprint 3
79,5,task,TMJ-ETL-072 - Matriz de cobertura por sessao/dia (datasets obrigatorios por tipo de sessao),"*ID:* TMJ-ETL-072
*Sprint:* Sprint 3 — Observabilidade e painel de saude
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 3 — Observabilidade e painel de saude
**Épico:** Data Quality + Observabilidade

**Contexto:** A falha do 12/12 e 14/12 e de cobertura por dia/sessao. Precisamos de uma matriz (sessao x dataset) para detectar gaps.
**Escopo:**
- Inclui: query/estrutura para cobertura por sessao e dataset, usando `event_sessions`
- Exclui: regras especificas de show por dia (epico de Cobertura de shows)

**Implementação (passos):**
- Definir configuracao de datasets obrigatorios por `session_type`.
- Implementar query que retorna status por `session_id` e dataset (ok/gap/partial).
- Integrar essa saida no relatorio DQ (como secao de cobertura).

**Critérios de aceite:**
- [ ] Matriz de cobertura retorna status por sessao e dataset de forma clara
- [ ] Saida pode ser usada como gate ou como secao do relatorio (GAP)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/coverage_matrix.py`
- `npbb/etl/validate/config/datasets.yml`

**Dependências:**
- TMJ-ETL-049

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-079
","tmj2025,etl,task,data-quality-observabilidade,sprint-3",Sprint 3
80,5,task,TMJ-ETL-073 - API interna: endpoints de saude do ETL (read-only),"*ID:* TMJ-ETL-073
*Sprint:* Sprint 3 — Observabilidade e painel de saude
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 3 — Observabilidade e painel de saude
**Épico:** Data Quality + Observabilidade

**Contexto:** Um endpoint interno facilita integracao com dashboards e facilita triagem sem rodar CLI.
**Escopo:**
- Inclui: endpoints read-only para consultar saude por source, ingestion e cobertura por sessao
- Exclui: autenticacao nova e UI

**Implementação (passos):**
- Criar router `internal_health` com endpoints `GET /internal/health/sources` e `GET /internal/health/coverage`.
- Reutilizar `etl_health_queries` e `coverage_matrix`.
- Implementar paginacao simples e filtros (status, source_type, event_id).

**Critérios de aceite:**
- [ ] Endpoints retornam status/contagens e cobertura por sessao sem custo alto
- [ ] Filtros funcionam e respostas sao consistentes com relatorio CLI
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/backend/app/routers/internal_health.py`
- `npbb/backend/app/services/etl_health_queries.py`

**Dependências:**
- TMJ-ETL-071
- TMJ-ETL-072

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-080
","tmj2025,etl,task,data-quality-observabilidade,sprint-3",Sprint 3
81,5,task,"TMJ-ETL-074 - Alert rules: partial ingestion, drift e missing required datasets","*ID:* TMJ-ETL-074
*Sprint:* Sprint 3 — Observabilidade e painel de saude
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 3 — Observabilidade e painel de saude
**Épico:** Data Quality + Observabilidade

**Contexto:** Precisamos transformar sinais (status/coverage) em alertas acionaveis para o fechamento nao passar com lacunas silenciosas.
**Escopo:**
- Inclui: regras de alerta e classificacao de severidade
- Exclui: integracao com sistemas externos (email/Slack)

**Implementação (passos):**
- Definir regras: ingestion parcial, drift (metric missing), dataset obrigatorio ausente por sessao.
- Implementar `generate_alerts(health, coverage) -> list[Alert]`.
- Integrar alertas no `dq:run` e nos endpoints internos (campo `alerts`).

**Critérios de aceite:**
- [ ] Alertas sao gerados com severidade e recomendacao objetiva de acao
- [ ] Alertas destacam cobertura de show por dia como categoria critica
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/alerts.py`
- `npbb/etl/validate/cli_dq.py`

**Dependências:**
- TMJ-ETL-073

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-081
","tmj2025,etl,task,data-quality-observabilidade,sprint-3",Sprint 3
82,5,task,"TMJ-ETL-075 - Testes e runbook: saude, cobertura e alertas","*ID:* TMJ-ETL-075
*Sprint:* Sprint 3 — Observabilidade e painel de saude
*Épico:* Data Quality + Observabilidade

**Sprint:** Sprint 3 — Observabilidade e painel de saude
**Épico:** Data Quality + Observabilidade

**Contexto:** Observabilidade sem testes e sem runbook vira ruido. Precisamos garantir comportamento e orientar triagem.
**Escopo:**
- Inclui: testes para health/coverage/alerts e um runbook curto de triagem
- Exclui: automatizar mitigacoes (somente diagnostico)

**Implementação (passos):**
- Criar testes para `etl_health_queries`, `coverage_matrix` e `generate_alerts`.
- Validar regras de severidade e conteudo minimo das mensagens.
- Criar runbook `npbb/docs/etl/runbook_dq.md` com passos de triagem por alerta.

**Critérios de aceite:**
- [ ] Testes cobrem health/coverage/alerts e validam severidades
- [ ] Runbook descreve triagem basica e aponta comandos/enderecos internos
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_observability.py`
- `npbb/docs/etl/runbook_dq.md`

**Dependências:**
- TMJ-ETL-074


## Épico: Report Generator (Word) a partir do banco

---
**Épico:** TMJ 2025 - Data Quality + Observabilidade
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-082
","tmj2025,etl,task,data-quality-observabilidade,sprint-3",Sprint 3
83,6,task,TMJ-ETL-076 - Scaffold do gerador Word (pacote + CLI),"*ID:* TMJ-ETL-076
*Sprint:* Sprint 1 — Template e placeholders alinhados ao spec
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 1 — Template e placeholders alinhados ao spec
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Precisamos de um gerador que produza DOCX a partir do banco usando um template com placeholders por secao.
**Escopo:**
- Inclui: criar pacote `npbb/reports/word/` e CLI para gerar um DOCX (esqueleto)
- Exclui: render de tabelas e figuras (Sprint 2)

**Implementação (passos):**
- Criar `npbb/reports/word/` com `__init__.py` e docstrings de modulo.
- Criar CLI `report:render` com parametros `event_id`, `template_path`, `output_path`.
- Implementar estrutura base `WordReportRenderer` (sem placeholders ainda).

**Critérios de aceite:**
- [ ] CLI gera um DOCX de saida (esqueleto) a partir de um template valido
- [ ] Pacote e classe base existem com docstrings e logs basicos
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/__init__.py`
- `npbb/reports/word/renderer.py`
- `npbb/reports/word/cli_report.py`

**Dependências:**
- TMJ-ETL-056

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-083
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-1",Sprint 1
84,6,task,TMJ-ETL-077 - Formato de placeholders e mapping (placeholder -> mart/view),"*ID:* TMJ-ETL-077
*Sprint:* Sprint 1 — Template e placeholders alinhados ao spec
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 1 — Template e placeholders alinhados ao spec
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Placeholders precisam ser dirigidos por configuracao para evitar hardcode de queries por secao.
**Escopo:**
- Inclui: definir formato e loader do mapping de placeholders para `mart_report_*`
- Exclui: execucao real das queries e renderizacao (issues separadas)

**Implementação (passos):**
- Definir `word_placeholders.yml` com: placeholder_id, mart_name, params, render_type (text/table/figure).
- Implementar `load_placeholders_mapping(path)` com validacao de schema.
- Documentar convencoes de nome (placeholders por secao) e como conectar ao spec do DOCX.

**Critérios de aceite:**
- [ ] Mapping de placeholders e carregavel e validado (erros acionaveis)
- [ ] Convencao de placeholders e documentada e alinhada ao spec/marts
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/config/word_placeholders.yml`
- `npbb/reports/word/placeholders_mapping.py`

**Dependências:**
- TMJ-ETL-009
- TMJ-ETL-056

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-084
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-1",Sprint 1
85,6,task,TMJ-ETL-078 - Render minimo: placeholders de texto (secao -> bullets/strings),"*ID:* TMJ-ETL-078
*Sprint:* Sprint 1 — Template e placeholders alinhados ao spec
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 1 — Template e placeholders alinhados ao spec
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Primeiro passo do gerador e preencher secoes de texto (contexto, objetivo, limitacoes, highlights) com saida ""layout-ready"".
**Escopo:**
- Inclui: resolver placeholders de texto e inserir no DOCX
- Exclui: tabelas e graficos (Sprint 2)

**Implementação (passos):**
- Implementar `render_text_placeholder(doc, placeholder_id, value)` com regras simples (paragrafos/bullets).
- Criar adaptador `query_to_text_payload(mart_rows)` para converter resultado de view em strings curtas.
- Integrar no `WordReportRenderer` para processar placeholders do tipo `text`.

**Critérios de aceite:**
- [ ] Placeholders de texto sao substituidos no DOCX e o layout fica legivel (sem texto bruto de SQL)
- [ ] Erros de placeholder ausente ou payload invalido sao tratados com mensagens claras
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/render_text.py`
- `npbb/reports/word/renderer.py`

**Dependências:**
- TMJ-ETL-076
- TMJ-ETL-077

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-085
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-1",Sprint 1
86,6,task,TMJ-ETL-079 - Validador do template: placeholders desconhecidos ou nao resolvidos,"*ID:* TMJ-ETL-079
*Sprint:* Sprint 1 — Template e placeholders alinhados ao spec
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 1 — Template e placeholders alinhados ao spec
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Um dos maiores riscos e gerar DOCX ""bonito"" com buracos (placeholders nao resolvidos).
**Escopo:**
- Inclui: varrer template e validar que todos placeholders tem mapping e foram resolvidos
- Exclui: validar qualidade dos dados (isso e DQ)

**Implementação (passos):**
- Implementar `find_placeholders(docx_path) -> set[str]`.
- Implementar `validate_template_placeholders(placeholders, mapping) -> findings`.
- Integrar validacao no CLI (falhar se houver placeholders sem mapping).

**Critérios de aceite:**
- [ ] Template com placeholders sem mapping falha com lista objetiva do que falta
- [ ] Template com placeholders resolvidos passa e gera DOCX final
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/template_validate.py`
- `npbb/reports/word/cli_report.py`

**Dependências:**
- TMJ-ETL-077

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-086
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-1",Sprint 1
87,6,task,TMJ-ETL-080 - Testes do gerador (texto + validacao de placeholders),"*ID:* TMJ-ETL-080
*Sprint:* Sprint 1 — Template e placeholders alinhados ao spec
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 1 — Template e placeholders alinhados ao spec
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Precisamos garantir que a geracao de DOCX nao regreda com mudancas no template ou no mapping.
**Escopo:**
- Inclui: fixtures de DOCX minimo e testes para render de texto e validacao de placeholders
- Exclui: testes de tabelas/graficos (Sprint 2)

**Implementação (passos):**
- Criar template minimo `tests/fixtures/docx/report_template_min.docx` com placeholders de texto.
- Testar `find_placeholders` e `validate_template_placeholders`.
- Testar render de texto gerando DOCX e verificando que placeholders sumiram.

**Critérios de aceite:**
- [ ] Testes cobrem validacao de placeholders e substituicao de texto
- [ ] Testes validam que placeholders nao aparecem no DOCX final
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/fixtures/docx/report_template_min.docx`
- `tests/test_word_report_text.py`

**Dependências:**
- TMJ-ETL-079

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-087
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-1",Sprint 1
88,6,task,TMJ-ETL-081 - Render de tabela: mart/view -> tabela no DOCX,"*ID:* TMJ-ETL-081
*Sprint:* Sprint 2 — Render de tabelas e figuras a partir dos marts
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 2 — Render de tabelas e figuras a partir dos marts
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** O template exige tabelas (ex.: controle de acesso por sessao). Precisamos renderizar tabelas com ordem e colunas do contrato.
**Escopo:**
- Inclui: renderer generico de tabelas e adaptador de dados (rows -> docx table)
- Exclui: graficos/figuras (issue separada)

**Implementação (passos):**
- Implementar `render_table_placeholder(doc, placeholder_id, columns, rows)`.
- Implementar validacao de colunas vs contrato do mart (falhar se faltar).
- Integrar render de `table` no `WordReportRenderer`.

**Critérios de aceite:**
- [ ] Tabelas sao renderizadas no DOCX com colunas e ordem esperadas
- [ ] Falhas de contrato (coluna faltante) geram erro claro e bloqueiam geracao
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/render_table.py`
- `npbb/reports/word/renderer.py`

**Dependências:**
- TMJ-ETL-056
- TMJ-ETL-078

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-088
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-2",Sprint 2
89,6,task,TMJ-ETL-082 - Gerar graficos (bar/line) para figuras do relatorio,"*ID:* TMJ-ETL-082
*Sprint:* Sprint 2 — Render de tabelas e figuras a partir dos marts
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 2 — Render de tabelas e figuras a partir dos marts
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** O DOCX lista figuras (presencas por sessao, comparecimento, curvas). Precisamos de gerador de imagens deterministico.
**Escopo:**
- Inclui: utilitario para gerar graficos a partir de dados tabulares (PNG)
- Exclui: design/estilos finais (iteracao futura)

**Implementação (passos):**
- Definir interface `ChartSpec` (tipo, titulo, eixos, series, formatos).
- Implementar `render_chart_png(spec, data) -> bytes/path`.
- Documentar padrao visual minimo (cores, fontes, tamanho) para consistencia.

**Critérios de aceite:**
- [ ] Gerador produz PNG deterministico para o mesmo input
- [ ] Interface suporta pelo menos bar e line (suficiente para figuras do DOCX)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/charts/chart_spec.py`
- `npbb/reports/charts/render_chart.py`

**Dependências:**
- TMJ-ETL-057
- TMJ-ETL-058

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-089
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-2",Sprint 2
90,6,task,TMJ-ETL-083 - Inserir figuras no DOCX (imagem + caption + sizing),"*ID:* TMJ-ETL-083
*Sprint:* Sprint 2 — Render de tabelas e figuras a partir dos marts
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 2 — Render de tabelas e figuras a partir dos marts
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Para fechar o template, precisamos inserir imagens geradas e captions por figura, sem quebrar layout.
**Escopo:**
- Inclui: renderer de figura (imagem) e caption, incluindo sizing padrao
- Exclui: otimizar compressao/performance

**Implementação (passos):**
- Implementar `render_figure_placeholder(doc, placeholder_id, image_path, caption)`.
- Definir tamanho padrao e comportamento para imagens grandes/pequenas.
- Integrar render de `figure` no `WordReportRenderer`.

**Critérios de aceite:**
- [ ] Figuras sao inseridas no DOCX com caption e tamanho padrao consistente
- [ ] Falhas (imagem inexistente) geram erro claro e bloqueiam geracao
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/render_figure.py`
- `npbb/reports/word/renderer.py`

**Dependências:**
- TMJ-ETL-082

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-090
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-2",Sprint 2
91,6,task,TMJ-ETL-084 - Runner de queries para marts (adaptador DB -> payloads de render),"*ID:* TMJ-ETL-084
*Sprint:* Sprint 2 — Render de tabelas e figuras a partir dos marts
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 2 — Render de tabelas e figuras a partir dos marts
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Placeholders precisam buscar dados do banco de forma consistente (mesmas queries, mesmos params), com cache opcional por secao.
**Escopo:**
- Inclui: camada que executa queries/views e devolve payloads para text/table/figure
- Exclui: definicao de views (marts) e DQ (gaps)

**Implementação (passos):**
- Implementar `MartQueryRunner` (execute view por nome + params) com session DB.
- Implementar adaptadores: `rows_to_table_payload`, `rows_to_text_payload`, `rows_to_chart_payload`.
- Integrar com mapping de placeholders e com `WordReportRenderer`.

**Critérios de aceite:**
- [ ] Runner executa marts por nome e retorna payloads tipados por render_type
- [ ] Erros de query (view inexistente) geram erro acionavel com nome do mart
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/mart_query_runner.py`
- `npbb/reports/word/placeholders_mapping.py`

**Dependências:**
- TMJ-ETL-081

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-091
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-2",Sprint 2
92,6,task,TMJ-ETL-085 - Testes: tabelas e figuras (renderer + charts),"*ID:* TMJ-ETL-085
*Sprint:* Sprint 2 — Render de tabelas e figuras a partir dos marts
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 2 — Render de tabelas e figuras a partir dos marts
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Render de tabela/figura e facil quebrar com mudanca de colunas/estilo. Precisamos de testes de snapshot.
**Escopo:**
- Inclui: testes unitarios para renderers de tabela/figura e geracao de chart
- Exclui: teste end-to-end do relatorio completo

**Implementação (passos):**
- Criar fixtures de dados tabulares e `ChartSpec` minimo.
- Testar que `render_table_placeholder` cria tabela com colunas esperadas.
- Testar que `render_chart_png` gera imagem e que `render_figure_placeholder` insere no DOCX.

**Critérios de aceite:**
- [ ] Testes cobrem renderers de tabela e figura e geracao de chart
- [ ] Testes validam que colunas do contrato sao respeitadas (falha quando faltar)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_word_report_tables_figures.py`
- `npbb/reports/word/render_table.py`
- `npbb/reports/charts/render_chart.py`

**Dependências:**
- TMJ-ETL-084

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-092
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-2",Sprint 2
93,6,task,TMJ-ETL-086 - Render de linhagem no relatorio (fonte + local + evidencia),"*ID:* TMJ-ETL-086
*Sprint:* Sprint 3 — Linhagem no relatorio e tratamento de GAP
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 3 — Linhagem no relatorio e tratamento de GAP
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** O relatorio precisa ser auditavel: cada numero/tabela/figura deve apontar para fonte e localizacao, sem lookup manual.
**Escopo:**
- Inclui: renderer de linhagem (rodape/apendice) e contrato de como anexar ao conteudo
- Exclui: captura de linhagem na extracao (isso e do ETL)

**Implementação (passos):**
- Definir formato de exibicao de linhagem (ex.: lista por secao, ou rodape por figura).
- Implementar `render_lineage_block(lineage_refs) -> paragraphs`.
- Integrar: tabelas/figuras geradas devem carregar lista de `LineageRef` usada.

**Critérios de aceite:**
- [ ] DOCX gerado inclui linhagem (source_id + location + evidence_text) para tabelas/figuras
- [ ] Quando lineage faltar, relatorio explicita GAP em vez de esconder
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/render_lineage.py`
- `npbb/reports/word/renderer.py`

**Dependências:**
- TMJ-ETL-021
- TMJ-ETL-084

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-093
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-3",Sprint 3
